memory_id,retrieval_count,positive_feedback_count,neutral_feedback_count,negative_feedback_count,average_utility,quality_score,quarantined,quarantine_reason,downgraded
M073198,1,1,0,0,1.0,0.6,False,,False
M100639,1,0,1,0,0.0,0.5,False,,False
M099799,1,1,0,0,1.0,0.6,False,,False
M095134,1,1,0,0,1.0,0.6,False,,False
M014713,1,0,0,1,-1.0,0.4,False,,False
M083127,1,1,0,0,1.0,0.6,False,,False
M016937,1,0,0,1,-1.0,0.4,False,,False
M018920,2,2,0,0,1.0,0.7,False,,False
M006276,1,1,0,0,1.0,0.6,False,,False
M039251,1,0,0,1,-1.0,0.4,False,,False
M026073,1,1,0,0,1.0,0.6,False,,False
M099551,1,1,0,0,1.0,0.6,False,,False
M068106,1,0,1,0,0.0,0.5,False,,False
M018607,1,0,0,1,-1.0,0.4,False,,False
M074971,1,0,1,0,0.0,0.5,False,,False
M012462,1,0,1,0,0.0,0.5,False,,False
M032827,1,1,0,0,1.0,0.6,False,,False
M076421,2,2,0,0,1.0,0.7,False,,False
M010115,2,2,0,0,1.0,0.7,False,,False
M066989,1,1,0,0,1.0,0.6,False,,False
M065601,2,2,0,0,1.0,0.7,False,,False
M033387,2,0,2,0,0.0,0.5,False,,False
M039595,1,1,0,0,1.0,0.6,False,,False
M063016,1,1,0,0,1.0,0.6,False,,False
M008558,1,1,0,0,1.0,0.6,False,,False
M029391,1,0,1,0,0.0,0.5,False,,False
M002021,1,0,1,0,0.0,0.5,False,,False
M039819,1,0,1,0,0.0,0.5,False,,False
M056617,1,0,0,1,-1.0,0.4,False,,False
M090368,1,1,0,0,1.0,0.6,False,,False
M093561,2,2,0,0,1.0,0.7,False,,False
M080951,1,0,0,1,-1.0,0.4,False,,False
M069447,1,1,0,0,1.0,0.6,False,,False
M090310,1,1,0,0,1.0,0.6,False,,False
M020606,1,1,0,0,1.0,0.6,False,,False
M048621,1,0,1,0,0.0,0.5,False,,False
M046171,1,0,0,1,-1.0,0.4,False,,False
M061084,1,0,0,1,-1.0,0.4,False,,False
M082288,1,1,0,0,1.0,0.6,False,,False
M003097,1,1,0,0,1.0,0.6,False,,False
M085297,1,1,0,0,1.0,0.6,False,,False
M019941,1,0,1,0,0.0,0.5,False,,False
M040000,1,1,0,0,1.0,0.6,False,,False
M000646,1,0,1,0,0.0,0.5,False,,False
M096184,2,0,2,0,0.0,0.5,False,,False
M023325,1,1,0,0,1.0,0.6,False,,False
M096328,1,0,1,0,0.0,0.5,False,,False
M020127,1,0,0,1,-1.0,0.4,False,,False
M098000,1,1,0,0,1.0,0.6,False,,False
M071706,1,0,1,0,0.0,0.5,False,,False
M029568,1,0,0,1,-1.0,0.4,False,,False
M094088,1,0,1,0,0.0,0.5,False,,False
M079391,1,1,0,0,1.0,0.6,False,,False
M067559,1,1,0,0,1.0,0.6,False,,False
M028795,1,1,0,0,1.0,0.6,False,,False
M064604,1,1,0,0,1.0,0.6,False,,False
M005194,1,0,1,0,0.0,0.5,False,,False
M019834,1,1,0,0,1.0,0.6,False,,False
M031228,1,1,0,0,1.0,0.6,False,,False
M064253,3,3,0,0,1.0,0.7999999999999999,False,,False
M005048,2,2,0,0,1.0,0.7,False,,False
M022272,2,2,0,0,1.0,0.7,False,,False
M020010,1,1,0,0,1.0,0.6,False,,False
M083600,1,1,0,0,1.0,0.6,False,,False
M093819,1,1,0,0,1.0,0.6,False,,False
M006833,1,1,0,0,1.0,0.6,False,,False
M006749,1,1,0,0,1.0,0.6,False,,False
M083751,1,1,0,0,1.0,0.6,False,,False
M013777,1,1,0,0,1.0,0.6,False,,False
M012900,1,1,0,0,1.0,0.6,False,,False
M000024,1,1,0,0,1.0,0.6,False,,False
M000718,1,0,1,0,0.0,0.5,False,,False
M083697,1,0,0,1,-1.0,0.4,False,,False
M037697,1,1,0,0,1.0,0.6,False,,False
M022828,1,1,0,0,1.0,0.6,False,,False
M040926,1,0,0,1,-1.0,0.4,False,,False
M057397,1,0,1,0,0.0,0.5,False,,False
M012016,1,1,0,0,1.0,0.6,False,,False
M087510,1,0,1,0,0.0,0.5,False,,False
M100616,1,1,0,0,1.0,0.6,False,,False
M017097,1,0,0,1,-1.0,0.4,False,,False
M023511,1,0,0,1,-1.0,0.4,False,,False
M015574,1,1,0,0,1.0,0.6,False,,False
M056098,1,1,0,0,1.0,0.6,False,,False
M067959,1,0,1,0,0.0,0.5,False,,False
M017796,1,1,0,0,1.0,0.6,False,,False
M046575,1,0,1,0,0.0,0.5,False,,False
M097130,2,2,0,0,1.0,0.7,False,,False
M025148,1,0,1,0,0.0,0.5,False,,False
M022206,1,1,0,0,1.0,0.6,False,,False
M022893,1,1,0,0,1.0,0.6,False,,False
M021585,1,0,0,1,-1.0,0.4,False,,False
M021445,1,0,0,1,-1.0,0.4,False,,False
M050475,1,0,1,0,0.0,0.5,False,,False
M067277,1,1,0,0,1.0,0.6,False,,False
M094983,1,1,0,0,1.0,0.6,False,,False
M097965,1,1,0,0,1.0,0.6,False,,False
M087451,1,1,0,0,1.0,0.6,False,,False
M074803,2,2,0,0,1.0,0.7,False,,False
M050915,1,1,0,0,1.0,0.6,False,,False
M068360,1,1,0,0,1.0,0.6,False,,False
M085766,1,0,1,0,0.0,0.5,False,,False
M034864,1,0,1,0,0.0,0.5,False,,False
M035380,1,1,0,0,1.0,0.6,False,,False
M046728,1,1,0,0,1.0,0.6,False,,False
M037876,1,1,0,0,1.0,0.6,False,,False
M039366,2,2,0,0,1.0,0.7,False,,False
M099165,1,0,1,0,0.0,0.5,False,,False
M037784,1,1,0,0,1.0,0.6,False,,False
M025890,1,1,0,0,1.0,0.6,False,,False
M099886,1,0,1,0,0.0,0.5,False,,False
M090636,1,1,0,0,1.0,0.6,False,,False
M058255,2,2,0,0,1.0,0.7,False,,False
M056702,1,0,1,0,0.0,0.5,False,,False
M099077,1,0,1,0,0.0,0.5,False,,False
M083092,1,1,0,0,1.0,0.6,False,,False
M011265,1,0,1,0,0.0,0.5,False,,False
M036821,1,1,0,0,1.0,0.6,False,,False
M034224,1,1,0,0,1.0,0.6,False,,False
M024200,1,1,0,0,1.0,0.6,False,,False
M090926,1,0,0,1,-1.0,0.4,False,,False
M049819,1,0,1,0,0.0,0.5,False,,False
M052967,1,1,0,0,1.0,0.6,False,,False
M059581,1,1,0,0,1.0,0.6,False,,False
M089511,1,1,0,0,1.0,0.6,False,,False
M044656,1,0,1,0,0.0,0.5,False,,False
M065472,1,0,1,0,0.0,0.5,False,,False
M097952,1,1,0,0,1.0,0.6,False,,False
M025865,1,1,0,0,1.0,0.6,False,,False
M021088,2,2,0,0,1.0,0.7,False,,False
M006574,1,1,0,0,1.0,0.6,False,,False
M003355,2,0,0,2,-1.0,0.30000000000000004,False,,True
M005059,1,0,1,0,0.0,0.5,False,,False
M015992,1,1,0,0,1.0,0.6,False,,False
M021750,1,1,0,0,1.0,0.6,False,,False
M011511,1,0,1,0,0.0,0.5,False,,False
M023169,1,0,1,0,0.0,0.5,False,,False
M045032,1,1,0,0,1.0,0.6,False,,False
M045103,1,1,0,0,1.0,0.6,False,,False
M096616,2,2,0,0,1.0,0.7,False,,False
M089190,2,0,2,0,0.0,0.5,False,,False
M085773,1,0,1,0,0.0,0.5,False,,False
M006909,1,0,1,0,0.0,0.5,False,,False
M001134,1,1,0,0,1.0,0.6,False,,False
M004505,1,1,0,0,1.0,0.6,False,,False
M000449,1,1,0,0,1.0,0.6,False,,False
M090387,1,1,0,0,1.0,0.6,False,,False
M004420,1,1,0,0,1.0,0.6,False,,False
M000264,2,2,0,0,1.0,0.7,False,,False
M002725,1,0,1,0,0.0,0.5,False,,False
M029241,1,0,0,1,-1.0,0.4,False,,False
M023525,1,1,0,0,1.0,0.6,False,,False
M043356,1,1,0,0,1.0,0.6,False,,False
M001277,1,1,0,0,1.0,0.6,False,,False
M036964,1,1,0,0,1.0,0.6,False,,False
M072362,1,0,1,0,0.0,0.5,False,,False
M052254,1,0,1,0,0.0,0.5,False,,False
M017488,1,0,1,0,0.0,0.5,False,,False
M030525,1,0,1,0,0.0,0.5,False,,False
M088333,2,2,0,0,1.0,0.7,False,,False
M095559,2,2,0,0,1.0,0.7,False,,False
M009620,1,1,0,0,1.0,0.6,False,,False
M062815,1,1,0,0,1.0,0.6,False,,False
M062619,1,0,1,0,0.0,0.5,False,,False
M079998,2,0,0,2,-1.0,0.30000000000000004,False,,True
M069069,1,1,0,0,1.0,0.6,False,,False
M080604,1,1,0,0,1.0,0.6,False,,False
M060458,1,0,1,0,0.0,0.5,False,,False
M084275,1,0,1,0,0.0,0.5,False,,False
M078205,1,0,0,1,-1.0,0.4,False,,False
M031641,1,0,1,0,0.0,0.5,False,,False
M082227,1,0,1,0,0.0,0.5,False,,False
M092059,1,1,0,0,1.0,0.6,False,,False
M080316,1,0,1,0,0.0,0.5,False,,False
M025705,1,1,0,0,1.0,0.6,False,,False
M098020,1,1,0,0,1.0,0.6,False,,False
M099803,1,0,1,0,0.0,0.5,False,,False
M094555,1,1,0,0,1.0,0.6,False,,False
M054647,1,1,0,0,1.0,0.6,False,,False
M017177,1,0,1,0,0.0,0.5,False,,False
M016808,1,1,0,0,1.0,0.6,False,,False
M012175,1,1,0,0,1.0,0.6,False,,False
M035994,1,1,0,0,1.0,0.6,False,,False
M007595,1,1,0,0,1.0,0.6,False,,False
M011081,1,0,1,0,0.0,0.5,False,,False
M035140,1,1,0,0,1.0,0.6,False,,False
M041905,1,1,0,0,1.0,0.6,False,,False
M011444,1,1,0,0,1.0,0.6,False,,False
M018814,1,1,0,0,1.0,0.6,False,,False
M090250,1,1,0,0,1.0,0.6,False,,False
M037392,2,0,0,2,-1.0,0.30000000000000004,False,,True
M036644,1,0,1,0,0.0,0.5,False,,False
M031401,1,1,0,0,1.0,0.6,False,,False
M066443,1,1,0,0,1.0,0.6,False,,False
M049495,2,0,2,0,0.0,0.5,False,,False
M078934,1,0,0,1,-1.0,0.4,False,,False
M025344,1,0,0,1,-1.0,0.4,False,,False
M059018,4,0,4,0,0.0,0.5,False,,False
M052098,2,2,0,0,1.0,0.7,False,,False
M027718,2,0,2,0,0.0,0.5,False,,False
M025739,3,3,0,0,1.0,0.7999999999999999,False,,False
M097992,1,1,0,0,1.0,0.6,False,,False
M071447,1,0,1,0,0.0,0.5,False,,False
M051943,1,1,0,0,1.0,0.6,False,,False
M051153,1,0,1,0,0.0,0.5,False,,False
M086253,1,0,0,1,-1.0,0.4,False,,False
M014423,1,1,0,0,1.0,0.6,False,,False
M085946,1,1,0,0,1.0,0.6,False,,False
M051813,1,0,1,0,0.0,0.5,False,,False
M087063,1,0,0,1,-1.0,0.4,False,,False
M068266,3,3,0,0,1.0,0.7999999999999999,False,,False
M058423,3,0,3,0,0.0,0.5,False,,False
M048836,2,0,2,0,0.0,0.5,False,,False
M047036,1,0,1,0,0.0,0.5,False,,False
M075083,2,0,0,2,-1.0,0.30000000000000004,False,,True
M083779,1,0,1,0,0.0,0.5,False,,False
M070601,1,0,1,0,0.0,0.5,False,,False
M090747,2,2,0,0,1.0,0.7,False,,False
M083309,1,1,0,0,1.0,0.6,False,,False
M080198,1,0,0,1,-1.0,0.4,False,,False
M062883,1,1,0,0,1.0,0.6,False,,False
M093822,1,1,0,0,1.0,0.6,False,,False
M091575,1,1,0,0,1.0,0.6,False,,False
M063953,1,0,0,1,-1.0,0.4,False,,False
M052316,1,1,0,0,1.0,0.6,False,,False
M098555,1,0,1,0,0.0,0.5,False,,False
M083258,1,1,0,0,1.0,0.6,False,,False
M059316,1,1,0,0,1.0,0.6,False,,False
M072720,1,1,0,0,1.0,0.6,False,,False
M052202,1,0,1,0,0.0,0.5,False,,False
M022795,1,1,0,0,1.0,0.6,False,,False
M084032,1,0,1,0,0.0,0.5,False,,False
M001524,1,0,1,0,0.0,0.5,False,,False
M081661,1,1,0,0,1.0,0.6,False,,False
M086265,1,1,0,0,1.0,0.6,False,,False
M028038,1,1,0,0,1.0,0.6,False,,False
M011008,1,1,0,0,1.0,0.6,False,,False
M030529,1,1,0,0,1.0,0.6,False,,False
M031887,1,1,0,0,1.0,0.6,False,,False
M028854,1,1,0,0,1.0,0.6,False,,False
M087056,1,0,1,0,0.0,0.5,False,,False
M005226,1,1,0,0,1.0,0.6,False,,False
M063494,1,1,0,0,1.0,0.6,False,,False
M092663,1,1,0,0,1.0,0.6,False,,False
M089094,1,1,0,0,1.0,0.6,False,,False
M088247,1,1,0,0,1.0,0.6,False,,False
M004789,1,1,0,0,1.0,0.6,False,,False
M054434,1,0,1,0,0.0,0.5,False,,False
M079687,1,1,0,0,1.0,0.6,False,,False
M096765,1,0,1,0,0.0,0.5,False,,False
M007869,1,1,0,0,1.0,0.6,False,,False
M079016,1,1,0,0,1.0,0.6,False,,False
M068580,1,0,0,1,-1.0,0.4,False,,False
M028688,1,0,0,1,-1.0,0.4,False,,False
M053411,1,0,0,1,-1.0,0.4,False,,False
M067022,1,0,0,1,-1.0,0.4,False,,False
M068092,2,2,0,0,1.0,0.7,False,,False
M038115,1,0,0,1,-1.0,0.4,False,,False
M038408,1,0,1,0,0.0,0.5,False,,False
M071414,1,0,1,0,0.0,0.5,False,,False
M036888,1,1,0,0,1.0,0.6,False,,False
M027302,1,1,0,0,1.0,0.6,False,,False
M028956,2,2,0,0,1.0,0.7,False,,False
M031855,1,1,0,0,1.0,0.6,False,,False
M055019,1,1,0,0,1.0,0.6,False,,False
M026937,1,1,0,0,1.0,0.6,False,,False
M077240,2,2,0,0,1.0,0.7,False,,False
M050628,1,1,0,0,1.0,0.6,False,,False
M038467,1,0,1,0,0.0,0.5,False,,False
M063025,1,1,0,0,1.0,0.6,False,,False
M037458,1,0,1,0,0.0,0.5,False,,False
M094111,1,1,0,0,1.0,0.6,False,,False
M007540,1,1,0,0,1.0,0.6,False,,False
M044555,1,1,0,0,1.0,0.6,False,,False
M009803,1,0,0,1,-1.0,0.4,False,,False
M025103,1,1,0,0,1.0,0.6,False,,False
M007042,1,1,0,0,1.0,0.6,False,,False
M003007,1,1,0,0,1.0,0.6,False,,False
M033161,1,0,1,0,0.0,0.5,False,,False
M076085,1,0,1,0,0.0,0.5,False,,False
M096380,1,1,0,0,1.0,0.6,False,,False
M001204,1,0,1,0,0.0,0.5,False,,False
M041069,1,1,0,0,1.0,0.6,False,,False
M024300,1,0,0,1,-1.0,0.4,False,,False
M064239,1,0,1,0,0.0,0.5,False,,False
M081681,1,1,0,0,1.0,0.6,False,,False
M026036,1,0,1,0,0.0,0.5,False,,False
M096345,1,1,0,0,1.0,0.6,False,,False
M022333,2,2,0,0,1.0,0.7,False,,False
M013675,1,1,0,0,1.0,0.6,False,,False
M007468,1,1,0,0,1.0,0.6,False,,False
M054758,1,1,0,0,1.0,0.6,False,,False
M006921,1,1,0,0,1.0,0.6,False,,False
M063749,1,1,0,0,1.0,0.6,False,,False
M089391,1,1,0,0,1.0,0.6,False,,False
M040997,2,2,0,0,1.0,0.7,False,,False
M085820,1,1,0,0,1.0,0.6,False,,False
M050579,1,1,0,0,1.0,0.6,False,,False
M035215,1,1,0,0,1.0,0.6,False,,False
M032377,1,0,0,1,-1.0,0.4,False,,False
M083241,2,2,0,0,1.0,0.7,False,,False
M035972,1,1,0,0,1.0,0.6,False,,False
M045633,1,0,1,0,0.0,0.5,False,,False
M051465,1,1,0,0,1.0,0.6,False,,False
M082996,1,0,1,0,0.0,0.5,False,,False
M085940,1,1,0,0,1.0,0.6,False,,False
M072559,1,0,1,0,0.0,0.5,False,,False
M064969,1,1,0,0,1.0,0.6,False,,False
M060945,1,1,0,0,1.0,0.6,False,,False
M091572,1,0,1,0,0.0,0.5,False,,False
M065554,2,0,2,0,0.0,0.5,False,,False
M091987,1,1,0,0,1.0,0.6,False,,False
M051531,1,0,1,0,0.0,0.5,False,,False
M084257,2,0,0,2,-1.0,0.30000000000000004,False,,True
M089588,2,0,2,0,0.0,0.5,False,,False
M047239,1,0,1,0,0.0,0.5,False,,False
M009134,1,0,1,0,0.0,0.5,False,,False
M009140,1,0,1,0,0.0,0.5,False,,False
M092745,1,1,0,0,1.0,0.6,False,,False
M070165,2,0,2,0,0.0,0.5,False,,False
M065934,2,2,0,0,1.0,0.7,False,,False
M083109,1,1,0,0,1.0,0.6,False,,False
M014856,2,0,2,0,0.0,0.5,False,,False
M036310,1,1,0,0,1.0,0.6,False,,False
M092056,1,1,0,0,1.0,0.6,False,,False
M091804,2,0,2,0,0.0,0.5,False,,False
M093476,2,0,2,0,0.0,0.5,False,,False
M098982,1,1,0,0,1.0,0.6,False,,False
M003886,2,0,2,0,0.0,0.5,False,,False
M072540,2,2,0,0,1.0,0.7,False,,False
M044261,1,1,0,0,1.0,0.6,False,,False
M033748,1,0,1,0,0.0,0.5,False,,False
M055684,1,1,0,0,1.0,0.6,False,,False
M035637,1,1,0,0,1.0,0.6,False,,False
M019353,1,1,0,0,1.0,0.6,False,,False
M061323,1,0,1,0,0.0,0.5,False,,False
M069905,1,0,1,0,0.0,0.5,False,,False
M002356,1,1,0,0,1.0,0.6,False,,False
M061565,1,0,1,0,0.0,0.5,False,,False
M010113,1,0,1,0,0.0,0.5,False,,False
M087931,1,0,0,1,-1.0,0.4,False,,False
M038053,1,0,1,0,0.0,0.5,False,,False
M034394,1,0,1,0,0.0,0.5,False,,False
M100690,1,1,0,0,1.0,0.6,False,,False
M089805,1,1,0,0,1.0,0.6,False,,False
M031902,1,1,0,0,1.0,0.6,False,,False
M029601,1,1,0,0,1.0,0.6,False,,False
M029000,1,1,0,0,1.0,0.6,False,,False
M048554,1,1,0,0,1.0,0.6,False,,False
M084355,1,1,0,0,1.0,0.6,False,,False
M080916,2,0,0,2,-1.0,0.30000000000000004,False,,True
M100899,1,1,0,0,1.0,0.6,False,,False
M081963,1,1,0,0,1.0,0.6,False,,False
M085628,2,0,2,0,0.0,0.5,False,,False
M096178,2,2,0,0,1.0,0.7,False,,False
M065456,2,0,2,0,0.0,0.5,False,,False
M046365,1,1,0,0,1.0,0.6,False,,False
M075338,1,1,0,0,1.0,0.6,False,,False
M094355,1,1,0,0,1.0,0.6,False,,False
M046392,1,0,1,0,0.0,0.5,False,,False
M053464,1,0,1,0,0.0,0.5,False,,False
M040126,1,0,1,0,0.0,0.5,False,,False
M018371,1,0,1,0,0.0,0.5,False,,False
M040088,1,0,1,0,0.0,0.5,False,,False
M037292,1,0,0,1,-1.0,0.4,False,,False
M062091,1,0,0,1,-1.0,0.4,False,,False
M051823,1,1,0,0,1.0,0.6,False,,False
M071267,1,0,1,0,0.0,0.5,False,,False
M050265,1,0,1,0,0.0,0.5,False,,False
M060420,1,0,1,0,0.0,0.5,False,,False
M052336,1,0,1,0,0.0,0.5,False,,False
M069618,1,0,1,0,0.0,0.5,False,,False
M054774,2,0,2,0,0.0,0.5,False,,False
M022227,1,0,1,0,0.0,0.5,False,,False
M043846,1,1,0,0,1.0,0.6,False,,False
M063639,1,0,1,0,0.0,0.5,False,,False
M079587,1,1,0,0,1.0,0.6,False,,False
M086611,1,1,0,0,1.0,0.6,False,,False
M093539,1,1,0,0,1.0,0.6,False,,False
M079109,1,1,0,0,1.0,0.6,False,,False
M023544,1,1,0,0,1.0,0.6,False,,False
M051626,1,0,1,0,0.0,0.5,False,,False
M071539,1,0,1,0,0.0,0.5,False,,False
M080092,2,2,0,0,1.0,0.7,False,,False
M047207,1,0,1,0,0.0,0.5,False,,False
M100800,1,1,0,0,1.0,0.6,False,,False
M090105,1,1,0,0,1.0,0.6,False,,False
M073783,2,2,0,0,1.0,0.7,False,,False
M058698,1,0,1,0,0.0,0.5,False,,False
M049747,1,0,1,0,0.0,0.5,False,,False
M015194,2,0,2,0,0.0,0.5,False,,False
M042692,1,0,0,1,-1.0,0.4,False,,False
M054702,1,0,1,0,0.0,0.5,False,,False
M007593,1,0,1,0,0.0,0.5,False,,False
M083466,1,0,0,1,-1.0,0.4,False,,False
M084352,1,0,1,0,0.0,0.5,False,,False
M091637,2,2,0,0,1.0,0.7,False,,False
M098617,2,2,0,0,1.0,0.7,False,,False
M101547,1,1,0,0,1.0,0.6,False,,False
M064244,1,0,0,1,-1.0,0.4,False,,False
M074623,1,1,0,0,1.0,0.6,False,,False
M069363,1,0,1,0,0.0,0.5,False,,False
M073165,2,0,2,0,0.0,0.5,False,,False
M053681,1,1,0,0,1.0,0.6,False,,False
M076303,1,1,0,0,1.0,0.6,False,,False
M070710,1,0,1,0,0.0,0.5,False,,False
M095771,1,1,0,0,1.0,0.6,False,,False
M054472,1,0,1,0,0.0,0.5,False,,False
M057605,1,0,1,0,0.0,0.5,False,,False
M053419,1,0,1,0,0.0,0.5,False,,False
M090308,1,1,0,0,1.0,0.6,False,,False
M076214,1,1,0,0,1.0,0.6,False,,False
M082126,1,1,0,0,1.0,0.6,False,,False
M096969,1,0,1,0,0.0,0.5,False,,False
M081336,1,0,0,1,-1.0,0.4,False,,False
M004920,1,1,0,0,1.0,0.6,False,,False
M016446,1,1,0,0,1.0,0.6,False,,False
M025348,1,1,0,0,1.0,0.6,False,,False
M013659,1,1,0,0,1.0,0.6,False,,False
M020162,1,1,0,0,1.0,0.6,False,,False
M062601,2,0,2,0,0.0,0.5,False,,False
M030635,1,1,0,0,1.0,0.6,False,,False
M041263,2,0,2,0,0.0,0.5,False,,False
M050459,1,0,1,0,0.0,0.5,False,,False
M009274,2,0,2,0,0.0,0.5,False,,False
M078186,1,0,1,0,0.0,0.5,False,,False
M060767,1,1,0,0,1.0,0.6,False,,False
M044137,1,0,0,1,-1.0,0.4,False,,False
M085725,1,0,1,0,0.0,0.5,False,,False
M057239,1,0,0,1,-1.0,0.4,False,,False
M017962,1,1,0,0,1.0,0.6,False,,False
M004289,1,1,0,0,1.0,0.6,False,,False
M033084,1,0,1,0,0.0,0.5,False,,False
M054028,1,1,0,0,1.0,0.6,False,,False
M059932,1,0,1,0,0.0,0.5,False,,False
M046707,2,0,2,0,0.0,0.5,False,,False
M045991,1,0,1,0,0.0,0.5,False,,False
M059839,1,1,0,0,1.0,0.6,False,,False
M028980,2,0,2,0,0.0,0.5,False,,False
M056989,2,2,0,0,1.0,0.7,False,,False
M025326,2,2,0,0,1.0,0.7,False,,False
M099713,3,0,0,3,-1.0,0.20000000000000004,True,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2,True
M097415,1,1,0,0,1.0,0.6,False,,False
M062643,1,0,0,1,-1.0,0.4,False,,False
M078346,2,2,0,0,1.0,0.7,False,,False
M067999,1,1,0,0,1.0,0.6,False,,False
M080620,1,1,0,0,1.0,0.6,False,,False
M077703,1,0,1,0,0.0,0.5,False,,False
M087221,1,1,0,0,1.0,0.6,False,,False
M012034,2,2,0,0,1.0,0.7,False,,False
M042742,1,0,1,0,0.0,0.5,False,,False
M023849,2,0,2,0,0.0,0.5,False,,False
M080917,1,1,0,0,1.0,0.6,False,,False
M086488,1,1,0,0,1.0,0.6,False,,False
M086603,1,1,0,0,1.0,0.6,False,,False
M010796,1,1,0,0,1.0,0.6,False,,False
M098410,1,1,0,0,1.0,0.6,False,,False
M002260,1,0,1,0,0.0,0.5,False,,False
M002923,2,2,0,0,1.0,0.7,False,,False
M019021,1,0,0,1,-1.0,0.4,False,,False
M059845,1,0,1,0,0.0,0.5,False,,False
M023166,1,1,0,0,1.0,0.6,False,,False
M006011,1,0,1,0,0.0,0.5,False,,False
M027991,1,1,0,0,1.0,0.6,False,,False
M020131,1,1,0,0,1.0,0.6,False,,False
M022255,2,2,0,0,1.0,0.7,False,,False
M020677,2,0,2,0,0.0,0.5,False,,False
M067577,1,1,0,0,1.0,0.6,False,,False
M026292,1,0,0,1,-1.0,0.4,False,,False
M024673,1,1,0,0,1.0,0.6,False,,False
M095721,1,1,0,0,1.0,0.6,False,,False
M023866,1,1,0,0,1.0,0.6,False,,False
M057471,1,1,0,0,1.0,0.6,False,,False
M078968,1,0,1,0,0.0,0.5,False,,False
M058869,1,0,1,0,0.0,0.5,False,,False
M098327,1,1,0,0,1.0,0.6,False,,False
M055378,1,1,0,0,1.0,0.6,False,,False
M049092,1,1,0,0,1.0,0.6,False,,False
M041991,1,1,0,0,1.0,0.6,False,,False
M046863,1,1,0,0,1.0,0.6,False,,False
M031200,1,1,0,0,1.0,0.6,False,,False
M054969,1,1,0,0,1.0,0.6,False,,False
M084506,1,1,0,0,1.0,0.6,False,,False
M002143,1,0,1,0,0.0,0.5,False,,False
M088328,1,1,0,0,1.0,0.6,False,,False
M023053,1,1,0,0,1.0,0.6,False,,False
M022011,1,1,0,0,1.0,0.6,False,,False
M026504,1,1,0,0,1.0,0.6,False,,False
M011965,1,0,1,0,0.0,0.5,False,,False
M063238,1,1,0,0,1.0,0.6,False,,False
M021114,1,1,0,0,1.0,0.6,False,,False
M069019,1,0,1,0,0.0,0.5,False,,False
M019259,1,0,1,0,0.0,0.5,False,,False
M059518,1,1,0,0,1.0,0.6,False,,False
M100588,1,1,0,0,1.0,0.6,False,,False
M079004,1,1,0,0,1.0,0.6,False,,False
M095400,1,0,0,1,-1.0,0.4,False,,False
M083472,1,0,1,0,0.0,0.5,False,,False
M053987,1,0,1,0,0.0,0.5,False,,False
M060118,1,1,0,0,1.0,0.6,False,,False
M030776,1,1,0,0,1.0,0.6,False,,False
M056653,1,1,0,0,1.0,0.6,False,,False
M044250,1,1,0,0,1.0,0.6,False,,False
M074169,1,0,1,0,0.0,0.5,False,,False
M042931,1,1,0,0,1.0,0.6,False,,False
M041916,1,1,0,0,1.0,0.6,False,,False
M003072,1,1,0,0,1.0,0.6,False,,False
M062814,1,1,0,0,1.0,0.6,False,,False
M002631,1,1,0,0,1.0,0.6,False,,False
M032134,1,1,0,0,1.0,0.6,False,,False
M031931,1,0,1,0,0.0,0.5,False,,False
M034393,1,1,0,0,1.0,0.6,False,,False
M001334,1,0,1,0,0.0,0.5,False,,False
M002329,1,0,1,0,0.0,0.5,False,,False
M062585,1,1,0,0,1.0,0.6,False,,False
M019749,1,1,0,0,1.0,0.6,False,,False
M096383,1,1,0,0,1.0,0.6,False,,False
M073153,2,2,0,0,1.0,0.7,False,,False
M083957,1,0,0,1,-1.0,0.4,False,,False
M026097,1,1,0,0,1.0,0.6,False,,False
M088578,1,0,1,0,0.0,0.5,False,,False
M089325,2,2,0,0,1.0,0.7,False,,False
M077752,2,2,0,0,1.0,0.7,False,,False
M074673,2,2,0,0,1.0,0.7,False,,False
M060881,2,0,2,0,0.0,0.5,False,,False
M052662,1,1,0,0,1.0,0.6,False,,False
M052125,1,1,0,0,1.0,0.6,False,,False
M032769,1,1,0,0,1.0,0.6,False,,False
M074965,1,1,0,0,1.0,0.6,False,,False
M055922,1,0,1,0,0.0,0.5,False,,False
M070220,1,0,1,0,0.0,0.5,False,,False
M090077,1,1,0,0,1.0,0.6,False,,False
M091320,2,2,0,0,1.0,0.7,False,,False
M093355,1,1,0,0,1.0,0.6,False,,False
M092006,2,2,0,0,1.0,0.7,False,,False
M049151,2,0,2,0,0.0,0.5,False,,False
M060923,2,2,0,0,1.0,0.7,False,,False
M047691,3,0,3,0,0.0,0.5,False,,False
M055581,1,1,0,0,1.0,0.6,False,,False
M055405,1,0,1,0,0.0,0.5,False,,False
M037899,1,1,0,0,1.0,0.6,False,,False
M047628,1,0,1,0,0.0,0.5,False,,False
M061649,1,1,0,0,1.0,0.6,False,,False
M075342,1,1,0,0,1.0,0.6,False,,False
M075025,1,1,0,0,1.0,0.6,False,,False
M033410,1,1,0,0,1.0,0.6,False,,False
M039788,1,1,0,0,1.0,0.6,False,,False
M056655,1,1,0,0,1.0,0.6,False,,False
M050234,1,1,0,0,1.0,0.6,False,,False
M078842,1,1,0,0,1.0,0.6,False,,False
M076609,1,1,0,0,1.0,0.6,False,,False
